course_id,course_title,is_paid,level,subject,url,content_duration_hr,num_lectures,price,reviews,students,published_datetime
375830,Guitarra Desde Cero - PARTE 1,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/guitarra-desde-cero-parte-1-curso-de-guitarra-principiantes/,7.0,123,35,12,480,2014-12-27 01:54:35
931152,Instant Bodhran - part two; learning further drumming skills,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/instant-bodhran-part-two-learning-further-drumming-skills/,1.0,10,40,1,28,2016-08-18 03:04:40
589248,Instant Harmonica - play Somewhere Over the Rainbow now!,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/instant-harmonica-play-somewhere-over-the-rainbow-now/,1.0,11,40,2,431,2016-04-01 01:22:38
586490,Instant Harmonica - play Summertime in 8 fun & easy lessons,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/instant-harmonica-play-summertime-in-8-fun-easy-lessons/,1.0,11,40,7,81,2015-08-19 12:29:18
563650,Instant Harmonica - play Scarborough Fair in 8 easy lectures,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/instant-harmonica-play-scarborough-fair-in-8-easy-lectures/,1.0,12,40,4,543,2015-07-24 03:22:30
1104496,Instant Harmonica - play this classic GAME OF THRONES theme!,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/instant-harmonica-play-this-classic-game-of-thrones-theme/,1.0,13,40,2,21,2017-05-30 06:17:58
933818,Instant Harmonica - play the groovy Irish Washerwoman now!,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/instant-harmonica-play-the-groovy-irish-washerwoman-now/,1.0,13,40,8,55,2017-01-24 03:11:26
567558,Instant Harmonica - play Amazing Grace with grace and ease!,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/instant-harmonica-play-amazing-grace-with-grace-and-ease/,1.0,14,40,6,496,2015-07-31 05:00:56
1158690,"Instant Harmonica - Basic 12 Bar Blues course, easy and fun!",Paid,Beginner Level,Musical Instruments,https://www.udemy.com/instant-harmonica-basic-12-bar-blues-course-easy-and-fun/,1.0,14,40,8,124,2017-03-28 05:36:48
1236576,Learn to play and improve 12 bar blues harmonica solos,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/learn-to-play-and-improve-12-bar-blues-harmonica-solos/,1.0,27,40,1,4,2017-06-29 02:13:42
660460,Piano for Complete Beginners: Learn your first song today!,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/playing-piano-for-complete-beginners/,1.0,30,40,10,1268,2015-10-11 12:37:08
672894,Christmas Piano Songs For The Very Beginner Vol. I,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/christmas-piano-songs-for-the-very-beginner-vol-i/,1.5,15,40,3,1060,2015-11-22 03:56:07
545036,Saxophone Essentials: Beginners Course,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/saxophone-essentials-beginners-course/,1.5,16,40,0,3,2017-04-26 10:28:12
888698,Piano Playing: Reading and Playing Classical Tunes Vol.II,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/piano-playing-reading-and-playing-classical-tunes-volii/,1.5,17,40,3,1638,2016-06-28 08:36:21
888852,Aprendiendo piano: Lectura de piezas clÃ¡sicas Vol.II,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/aprendiendo-piano-lectura-de-piezas-clasicas-volii/,1.5,18,40,4,113,2016-06-28 06:27:47
932804,Improvise On The Piano In 30 Minutes,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/improvise-on-the-piano-in-30-minutes/,1.5,19,40,8,85,2016-08-18 11:24:45
834422,Curso de Teclado,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/curso-de-teclado-gospel-modulo-1/,1.5,26,40,0,1,2016-05-16 11:46:15
1114722,Complete Beginners Introduction to Guitar,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/complete-beginners-introduction-to-guitar/,1.5,35,40,4,10,2017-02-27 09:00:03
743932,Piano With Willie: Piano Chords Vol. 1,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/piano-with-willie-piano-chords-vol-1/,2.0,14,40,4,48,2016-12-04 11:42:25
1045886,Learn Acoustic Guitar for Worship,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/learn-acoustic-guitar-for-worship/,2.0,26,40,18,86,2017-01-23 07:32:41
755198,Rockabilly Guitar For Beginners,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/rockabilly-guitar-for-beginners/,2.0,36,40,125,475,2016-02-21 07:14:52
1159988,Electric Guitar for Beginners - RockStarter Level 1,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/electric-guitar-for-beginners-rockstarter-level-1/,2.5,29,40,5,491,2017-03-30 09:37:29
741388,Piano With Willie: Jazz Kids - Vol 3,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/piano-with-willie-jazz-kids-vol-3/,3.0,29,40,1,16,2016-12-04 11:01:56
741316,Piano With Willie: Jazz Kids - Vol 2,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/piano-with-willie-jazz-kids-vol-2/,3.0,38,40,0,17,2016-12-04 10:57:35
80844,Beginner Guitar - 38 Easy Lessons You Needs to Get Started,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/beginner-guitar-8-lessons-everyone-needs/,3.0,39,40,24,250,2013-05-09 03:58:33
742764,Piano With Willie: Basics of Improvisation,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/piano-with-willie-basics-of-improvisation/,3.5,23,40,4,76,2016-12-04 11:49:29
245722,Painless Piano!,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/painless-piano/,3.5,30,40,1,353,2014-06-23 07:11:47
670640,31 Day Guitar Challenge,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/31dayguitar/,3.5,32,40,22,1029,2015-11-30 11:03:27
692812,Play all major scales by ear - no notation required!,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/piano-major-scales/,3.5,62,40,8,868,2015-12-15 10:53:43
147104,Aprende a tocar Guitarra RAPIDO y FACIL con Guitarsimple,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/aprende-a-tocar-guitarra-rapido-y-facil-con-guitarsimple/,4.0,16,40,7,57,2014-01-21 10:22:03
741172,Piano With Willie: Jazz Kids - Vol 1,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/piano-with-willie-jazz-kids-vol-1/,4.5,32,40,3,28,2016-12-04 10:49:57
1008098,Learn to play guitar and sing at the same time,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/play-and-sing/,1.0,8,45,9,66,2016-11-25 02:42:01
1098994,Fun Ukulele Strumming Course,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/fun-ukulele-strumming-course/,1.0,15,45,10,3141,2017-02-02 10:41:15
1240148,Learn all Piano Chords in all Piano Scales with logic,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/how-to-find-scales-and-major-minor-chords-on-piano/,1.0,17,45,2,969,2017-04-06 11:56:32
476988,Guitar - Blues Guitar for Beginners,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/beginner-blues-guitar/,1.0,25,45,26,2795,2015-05-22 01:01:12
742096,Ultimate Beginner Guitar Guide - Both Acoustic & Electric,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/ultimate-beginner-guitar-guide/,2.0,15,45,9,57,2016-02-16 09:19:38
625974,Total beginner to intermediate guitar - Learn to play by ear,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/beginner-guitar-learn-to-play-by-ear/,3.0,112,45,4,80,2015-10-16 10:11:30
1102436,Learn 10 Scottish Tunes Piano Easy Level,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/learn-10-scottish-tunes-piano-easy-level/,3.5,46,45,1,103,2017-02-20 09:32:01
504168,Learn Flute FAST!,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/learn-flute-fast/,4.0,61,45,33,249,2015-02-06 12:50:16
1170198,Beginner Guitar Lessons: Learn To Play Guitar Today (WAVE 1),Paid,Beginner Level,Musical Instruments,https://www.udemy.com/beginner-guitar-lessons-learn-to-play-guitar-today/,10.0,56,45,18,65,2017-01-05 12:01:49
556076,How To Play Guitar - Everything You Need To Know To Start,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/guitar101/,1.0,8,50,1,5,2015-07-21 11:25:38
601230,Guitar:Play 5 Easy Christmas Chord Progressions On Guitar,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/christmas-songs/,1.0,9,50,4,383,2015-10-11 04:25:06
1244302,Guitar Strumming 101 - Have More Fun Playing Songs You Love,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/guitar-strumming-101-have-more-fun-playing-songs-you-love/,1.0,16,50,2,8,2017-06-20 12:53:50
515256,Guitar - 12  Strumming Patterns You Must Know For Guitar,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/12-must-know-strumming-patterns/,1.0,16,50,40,2154,2015-06-07 04:16:45
353224,The Best Beginner Guitar Course Ever,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/the-best-beginner-guitar-course-ever/,1.0,16,50,252,1976,2014-11-25 08:20:58
782430,Playing Piano: Scales and Arpeggios Vol.I : Major keys,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/playing-piano-major-scales-and-arpeggios-voli/,1.0,26,50,3,2358,2016-03-31 11:31:08
603902,Curso de Didgeridoo nivel principiante,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/curso-de-didgeridoo-nivel-principiante/,1.0,31,50,0,0,2016-10-04 09:14:05
917176,Violin for Beginners,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/violin-for-beginners/,1.13,18,50,0,4,2017-07-03 03:22:53
809492,Drumming 101: The Essential Elements,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/drums-101/,1.5,17,50,0,4,2017-02-05 06:26:22
210020,Drum Lessons For Beginners,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/drum-lessons-for-beginners/,1.5,17,50,2,70,2014-05-17 11:24:30
660690,Piano Building Blocks: Learn the 24 Most Common Chords,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/pianobuildingblocks/,1.5,17,50,10,492,2016-07-03 12:53:38
76524,A new approach to piano and playing songs for beginners,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/contemporary-piano/,1.5,26,50,72,7140,2013-11-08 01:39:24
782460,Aprende escalas y arpegios  Vol. I: Modo mayor,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/aprendiendo-piano-escalas-y-arpegios-mayores-vol-i/,1.5,30,50,2,85,2016-03-31 10:45:31
631444,Aprendiendo piano: Lectura de piezas clÃ¡sicas Vol.I,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/aprendiendo-piano/,1.5,30,50,12,211,2015-08-10 11:06:24
648492,Guitar Lessons : Rock Guitar in 1 Day!,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/rock-guitar/,1.5,37,50,4,17,2015-06-12 02:37:13
521072,Keyboard Instruments - Read Sheet Music for Piano Fast!,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/play-songs-on-the-piano-from-sheet-music/,1.5,41,50,52,2788,2015-01-07 02:34:49
845518,Learn Piano Online-Keys to the Keyboard,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/learn-piano-online-keys-to-the-keyboard/,2.0,9,50,1,18,2016-12-05 10:52:37
515262,Guitar: Learn 12 Must Know Beginner Rock Guitar Riffs,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/beginner-electric-guitar/,2.0,20,50,10,1548,2015-09-24 10:38:55
1152334,Aprende a tocar el acordeÃ³n de botones,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/aprende-a-tocar-el-acordeon-de-botones-i/,2.0,24,50,6,20,2017-05-17 09:50:41
907966,Guitar: Learn 10 CCR Guitar Chord Progressions,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/classic-ccr-style/,2.0,24,50,8,2045,2016-08-25 12:22:05
1033670,Beginner's Guitar Lessons - Crash Course for Busy Adults,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/guitar-crash-course-for-adult-beginners-who-want-to-play-now/,2.0,29,50,9,1194,2017-01-05 10:12:51
637842,Playing Piano : Reading and Playing Classical Tunes Vol.I,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/piano-playing-beggining-the-journey/,2.0,34,50,6,1732,2015-10-16 11:07:12
326428,Learn Piano Scales: Play any song in any key! Like Pro's do,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/learn-piano-scales/,2.5,26,50,9,1720,2014-10-29 02:56:10
971962,Learn Guitar: Zero to Guitar Fingerpicking in 30 days,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/zero-to-guitar-fingerpicking/,2.5,36,50,26,1495,2016-12-27 07:33:30
606494,The 80/20 Beginner Guitar Course,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/the-8020-beginner-guitar-course/,3.0,51,50,27,1269,2016-04-28 11:21:33
347104,Learn to Play the Oboe: Beginner to Pro in Under Four Hours,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/oboe-a-beginners-guide/,5.0,74,50,39,500,2014-12-31 05:25:25
457206,Learn to Play Bassoon: Beginner to Pro in Under Four Hours!,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/beginning-bassoon/,5.0,77,50,11,205,2015-04-15 09:32:47
174562,Learn to Play Saxophone: Beginner to Pro in Under Four Hours,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/saxophone-a-beginners-guide/,5.0,77,50,158,1213,2014-03-03 11:36:23
338926,Learn to Play Clarinet: Beginner to Pro in Under Five Hours,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/clarinet-a-beginners-guide/,6.0,88,50,93,877,2014-12-31 05:25:39
147174,Blues Accelerator - 21 Days to Blues Guitar Mastery,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/blues-accelerator-21-days-to-blues-mastery/,7.0,45,50,6,78,2014-01-16 09:21:49
470472,Learn to Play Euphonium: Beginner to Pro in Under Five Hours,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/beginning-euphonium/,7.0,108,50,39,305,2015-04-15 05:39:46
324224,Learn to Play the Flute: Beginner to Pro in Under Five Hours,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/beginnerflute/,7.0,108,50,116,707,2014-10-29 12:41:32
184780,Learn to Play the Trumpet: Beginner to Pro Made the Easy Way,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/trumpet-a-beginners-guide/,7.5,145,50,157,966,2014-03-21 03:19:54
263818,Learn to Play French Horn: Beginner to Pro Made the Easy Way,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/beginninghorn/,8.0,131,50,27,460,2014-10-29 12:43:24
624662,Guitar: The Next Level,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/guitar-the-next-level/,1.0,10,55,12,117,2015-02-10 10:38:33
515260,Guitar: Master The Guitar Fretboard In 6 Easy Steps,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/fretboard-mastery/,1.0,10,55,26,1203,2015-12-10 11:25:15
1189926,Ukulele lernen fÃ¼r Papas mit Bruder Jakob,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/ukulele-lernen-fuer-papas/,1.0,38,55,1,12,2017-04-05 02:54:35
1150468,Ukulele lernen fÃ¼r Papas mit Aram sam sam,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/ukulele-lernen-fur-papas-mit-aram-sam-sam/,1.1,37,55,0,1,2017-05-17 01:23:46
1041176,Fun Beginner Ukulele Course,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/beginner-ukulele/,1.5,17,55,41,1409,2016-12-20 04:56:03
476324,Guitar - Learn 10 Legendary Chord Progressions for Guitar,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/10-beginner-chord-progressions-/,1.5,28,55,15,3013,2015-06-14 12:04:21
260900,Quick & Easy Piano Chords: Play more songs with more chords,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/quick-and-easy-piano-chords/,2.5,90,55,4,1818,2014-07-17 03:12:32
758216,Sistema Completo De Guitarra RÃ­tmica Para Principiantes,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/sistema-completo-de-guitarra-ritmica-para-principiantes/,6.0,32,55,3,21,2016-02-27 03:31:36
602812,"Music Theory, Guitar and Ear Training",Paid,Beginner Level,Musical Instruments,https://www.udemy.com/holistic-guitar-ear-essentials/,3.0,39,60,3,30,2015-11-22 10:35:43
1119610,Harmonica Jamz: The Only Course on Jammin' with Friends,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/harmonicajamz/,5.0,65,60,8,568,2017-03-21 03:54:24
721274,Learn to Play Irish Fiddle,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/learn-to-play-irish-fiddle/,5.5,63,60,7,112,2016-01-18 09:07:29
812914,Beginner Guitar Lessons - Your Complete Foundation Course,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/beginner-guitar-lessons-your-complete-foundation-course/,18.5,162,60,30,293,2016-11-04 04:01:29
620372,Piano for Kids: Developing Your Child's Creative Abilities,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/piano-for-kids-developing-your-childs-creative-abilities/,4.0,37,65,2,42,2015-10-23 05:09:09
412970,Classical Guitar Essentials - The Basics Part 1,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/classical-guitar-essentials-the-basics-part1/,4.5,52,65,19,861,2016-04-05 08:09:40
1174974,Curso de ViolÃ£o PrÃ¡tico,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/harmonia-tonal/,1.5,10,70,0,5,2017-12-04 01:28:40
793234,Piano From Zero To Pro - Beginner Essentials To The Piano,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/piano-from-zero-to-pro-beginner-essentials-to-play-by-ear-amosdoll/,3.5,52,70,129,811,2016-03-16 08:28:29
628606,Piano Lessons for Beginners: Play the Piano AND Read Music!,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/your-first-10-piano-pieces/,4.0,30,70,9,61,2016-12-02 10:14:24
551170,Your First Course on Piano,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/introduction-to-piano-and-music/,4.0,33,70,34,2002,2015-07-16 10:07:49
552700,Your Second Course on Piano: Two Handed Playing,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/learn-to-play-piano-level-1/,5.0,22,70,12,1018,2015-10-26 01:04:21
725906,Piano Lessons For Beginners: Learn Piano Quickly And Easily,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/pianolessons/,3.0,56,75,35,186,2016-05-02 01:40:53
951608,Learn the Viola - Scales and Fundamentals,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/learn-the-viola-scales-and-fundamentals/,2.5,38,80,3,21,2016-11-16 09:34:03
398522,Learn the Violin - Scales and Fundamentals,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/learn-the-violin-scales-and-fundamentals/,3.0,39,80,14,291,2015-10-28 12:19:33
961774,ABC DO VIOLÃƒO E GUITARRA,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/abc-do-violao-e-guitarra/,2.5,30,85,2,25,2017-03-03 10:54:28
51752,Just chords Piano: Learn to Play Piano Quickly - No Music,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/just-chords-piano/,5.0,53,85,15,2357,2013-02-05 04:38:58
41890,Beginners Guide to Playing Guitar - Step-by-step System,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/beginners-guide-to-playing-guitar/,10.5,98,85,25,384,2013-10-06 07:49:09
207440,Super-Curso de Guitarra PrÃ¡ctico Para Principiantes,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/super-curso-de-guitarra-practico-para-principiantes/,10.5,215,85,26,228,2014-06-30 05:29:38
922828,Aprenda a tocar Pandeiro - Curso Iniciante - Samba/Choro,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/aprenda-a-tocar-pandeiro-curso-iniciante-sambachoro/,2.0,20,90,22,85,2016-08-21 11:50:26
40495,World's Fastest Piano Method - The Piano Revolution!,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/decplay-the-fastest-way-to-learn-piano/,2.0,31,95,58,1199,2013-02-18 12:31:06
818786,Drum Lessons For Beginners,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/the-music-coach-online-drum-lesson-program/,2.5,34,95,1,14,2016-04-13 02:02:15
812610,Trumpet Lessons For Beginners,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/the-music-coach-online-trumpet-lesson-program/,2.5,35,95,3,17,2016-06-04 01:04:46
820086,Bass Guitar Lessons For Beginners,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/the-music-coach-online-bass-guitar-lesson-program/,2.5,38,95,21,180,2016-04-26 10:30:35
785210,Flute Lessons For Beginners,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/the-music-coach-online-flute-lesson-program/,2.5,41,95,0,3,2016-08-03 04:34:03
970880,"Blues Guitar Lessons for Beginners: Chords, Rhythm and Lead",Paid,Beginner Level,Musical Instruments,https://www.udemy.com/blues-guitar-lessons-for-beginners-chords-rhythm-and-lead/,3.0,16,95,19,2558,2016-10-18 08:26:29
818838,Trombone Lessons For Beginners,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/the-music-coach-online-trombone-lesson-program/,3.0,34,95,2,11,2016-04-14 10:33:44
832514,Acoustic Guitar Lessons For Beginners,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/the-music-coach-online-guitar-lesson-program/,3.0,39,95,3,10,2016-04-27 10:25:32
771880,Clarinet Lessons For Beginners,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/the-music-coach-online-clarinet-lesson-program/,3.0,41,95,0,11,2016-02-26 12:26:41
799912,Alto Saxophone Lessons For Beginners,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/the-music-coach-online-alto-saxophone-lesson-program/,3.0,42,95,7,51,2016-03-23 08:33:31
809968,Tenor Saxophone Lessons For Beginners,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/the-music-coach-online-tenor-saxophone-lesson-program/,3.0,43,95,5,45,2016-04-04 11:44:36
812602,Piano Lessons For Beginners,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/the-music-coach-online-piano-lesson-program/,4.0,50,95,0,8,2016-12-04 12:38:48
552606,Beginner Guitar Essentials,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/beginner-guitar-essentials/,4.5,45,95,2,5,2015-06-08 11:39:34
1195742,The Music Coach Online Spirit Drum Course,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/the-music-coach-online-spirit-drum-course-i/,5.5,86,95,0,2,2017-04-05 09:44:06
1182624,Play Thousands of Songs On The Guitar | Cheater Chords,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/how-to-play-any-song-on-the-guitar-secret-chords/,1.0,12,100,5,97,2017-04-19 09:26:09
277770,Electric Bass Right From The Start,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/electric-bass-right-from-the-start/,1.07,9,100,1,239,2016-03-14 09:42:12
782458,Aprendiendo Piano: Tocando piezas populares Vol.II,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/aprendiendo-piano-tocando-piezas-populares-volii/,1.5,24,100,2,72,2016-03-31 10:10:42
396238,"Learn BASS GUITAR- Have Fun, Amaze Your Friends- It's Easy!",Paid,Beginner Level,Musical Instruments,https://www.udemy.com/bassguitar/,2.0,52,100,19,1605,2015-12-02 07:27:03
658276,Piano for Singer/Songwriters | Write Songs and Perform Live!,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/pianoforsingersongwriters/,3.0,42,100,175,3371,2015-11-11 05:10:55
646906,Playing Piano:  Play Chords and Popular Pieces Vol.I,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/playing-piano-i-play-chords-and-popular-pieces/,3.0,43,100,7,1987,2016-01-31 06:17:42
646918,Aprendiendo Piano: Tocando piezas populares Vol.I,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/aprendiendo-piano-i-tocando-piezas-populares/,3.5,59,100,3,122,2015-11-13 04:42:39
592606,Spielend Klavier lernen mit Freude und Erfolg,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/spielend-klavier-lernen/,4.0,53,100,30,255,2015-11-11 10:40:19
925286,Play Piano To-day! - Beginner Piano Lessons For Busy People!,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/piano-for-busy-people/,4.0,91,100,16,476,2016-01-11 04:35:16
796188,Step by Step Classical Guitar Course,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/step-by-step-classical-guitar-course/,4.5,45,100,1,9,2016-08-12 08:10:06
1207112,30 Day Guitar Jump Start for Success,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/30-day-guitar-jump-start-for-success/,4.0,92,105,4,31,2017-05-24 10:03:41
476000,Easy Piano for Kids - Complete Beginner Piano Course,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/easy-piano-for-kids-pinogi/,5.5,104,115,8,139,2015-06-26 03:34:55
372416,"Piano: Learn 48 chords in 1 hour,  and always remember how",Paid,Beginner Level,Musical Instruments,https://www.udemy.com/piano-hack-28-chords-in-under-an-hour/,1.5,16,120,71,1424,2014-12-28 02:17:41
342398,Learn the Violin - No Music Experience Necessary!,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/learn-the-violin-no-music-experience-necessary/,3.0,30,120,27,600,2015-02-09 11:48:15
1111630,Learn to play the piano or keyboard from scratch,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/learn-to-play-the-piano-from-scratch/,14.0,161,145,11,1987,2017-05-31 11:38:06
801486,Playing Piano:  Popular Pieces Vol. II,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/playing-piano-popular-pieces-volii/,1.5,24,150,4,1472,2016-03-31 10:24:49
1037868,Digital Pianist Course-Learn Piano & Keyboard Fast & Easy,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/digital-pianist-course-learn-piano-keyboard-fast-easy/,3.0,35,150,7,89,2016-12-26 07:21:25
446478,Learn basics of South Indian Carnatic Flute Step by Step,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/carnatic-flute/,4.0,49,150,113,380,2015-04-15 09:33:43
1119092,"Learn guitar the Right way! Complete 'KickStarter course""",Paid,Beginner Level,Musical Instruments,https://www.udemy.com/learn-guitar-the-right-way/,9.0,99,150,33,2102,2017-02-24 04:22:55
883138,Pop and Jazz Keyboards and Harmony (beginner level),Paid,Beginner Level,Musical Instruments,https://www.udemy.com/pop-and-jazz-keyboards-and-harmony-beginner-level/,3.0,13,180,7,47,2016-12-07 12:26:29
644654,Learn Basics of South Indian Carnatic Flute - Level 2,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/carnatic-flute-basics/,4.5,91,180,21,152,2016-03-03 01:20:36
666322,Learn to Play Piano From a Concert Pianist - For Beginners,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/learn-to-play-piano-from-a-concert-pianist-for-beginners/,1.0,17,200,18,3206,2015-11-22 10:38:28
1010274,Drumming Accelerator: How To Get The Best Start Possible,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/drummingaccelerator/,1.5,34,200,4,1594,2017-04-18 09:33:28
22825,Beginner Guitar Method,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/beginner-guitar/,4.0,23,200,2,85,2012-10-30 09:13:51
658816,Learn How to Improvise on Guitar in 30 Days,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/learn-how-to-improvise-on-guitar/,6.0,33,200,89,1788,2016-10-25 01:21:51
1132342,Ultimate Beginner Guitar Masterclass,Paid,Beginner Level,Musical Instruments,https://www.udemy.com/beginner-guitar-masterclass/,11.5,124,200,79,8113,2017-05-15 04:04:11
